Date,Price,Open,High,Low,Change %
3-Feb-11,"1,353.20","1,336.35","1,356.15","1,325.14",1.23%
2-Feb-11,"1,336.80","1,340.89","1,343.79","1,326.80",-0.28%
1-Feb-11,"1,340.60","1,332.15","1,343.60","1,325.65",0.63%
31-Jan-11,"1,332.19","1,336.93","1,346.18","1,323.29",-0.24%
28-Jan-11,"1,335.35","1,312.95","1,347.21","1,308.56",1.82%
27-Jan-11,"1,311.49","1,346.74","1,341.64","1,309.09",-2.56%
26-Jan-11,"1,345.89","1,333.11","1,346.76","1,325.06",0.91%
25-Jan-11,"1,333.75","1,334.49","1,338.75","1,323.05",-0.07%
24-Jan-11,"1,334.70","1,343.25","1,353.40","1,333.85",-0.58%
21-Jan-11,"1,342.51","1,345.91","1,350.70","1,337.95",-0.25%
20-Jan-11,"1,345.85","1,370.35","1,371.55","1,343.00",-1.78%
19-Jan-11,"1,370.20","1,368.10","1,379.16","1,365.70",0.18%
18-Jan-11,"1,367.76","1,361.45","1,376.61","1,360.01",0.37%
17-Jan-11,"1,362.78","1,359.53","1,366.22","1,357.47",0.07%
14-Jan-11,"1,361.85","1,373.35","1,378.35","1,355.49",-0.91%
13-Jan-11,"1,374.36","1,388.16","1,393.61","1,370.17",-0.88%
12-Jan-11,"1,386.50","1,381.00","1,389.40","1,376.65",0.29%
11-Jan-11,"1,382.45","1,374.90","1,386.96","1,372.90",0.54%
10-Jan-11,"1,375.05","1,369.30","1,376.50","1,365.64",0.40%
7-Jan-11,"1,369.60","1,372.10","1,379.74","1,353.30",-0.13%
6-Jan-11,"1,371.40","1,377.95","1,380.20","1,364.95",-0.44%
5-Jan-11,"1,377.48","1,380.94","1,385.73","1,364.48",-0.23%
4-Jan-11,"1,380.60","1,414.38","1,417.59","1,372.38",-2.38%
3-Jan-11,"1,414.30","1,421.30","1,424.07","1,412.24",-0.50%
31-Dec-10,"1,421.45","1,406.15","1,423.15","1,405.25",1.21%
30-Dec-10,"1,404.45","1,411.35","1,414.95","1,402.55",-0.46%
29-Dec-10,"1,410.95","1,405.96","1,414.35","1,400.75",0.32%
28-Dec-10,"1,406.39","1,383.95","1,407.15","1,382.45",1.61%
27-Dec-10,"1,384.10","1,384.75","1,386.70","1,372.75",-0.05%
24-Dec-10,"1,384.75","1,380.55","1,386.14","1,378.82",0.32%
23-Dec-10,"1,380.35","1,385.05","1,388.96","1,372.61",-0.34%
22-Dec-10,"1,385.00","1,385.75","1,391.20","1,382.04",-0.05%
21-Dec-10,"1,385.74","1,385.26","1,392.39","1,381.16",0.08%
20-Dec-10,"1,384.65","1,376.80","1,388.45","1,376.24",0.67%
17-Dec-10,"1,375.41","1,371.51","1,379.36","1,365.05",0.42%
16-Dec-10,"1,369.70","1,380.80","1,386.75","1,361.75",-0.73%
15-Dec-10,"1,379.80","1,396.05","1,397.40","1,377.39",-1.18%
14-Dec-10,"1,396.25","1,393.40","1,408.10","1,392.05",0.18%
13-Dec-10,"1,393.76","1,383.76","1,399.44","1,380.55",0.56%
10-Dec-10,"1,386.05","1,387.80","1,392.55","1,372.30",-0.11%
9-Dec-10,"1,387.64","1,382.05","1,394.54","1,379.68",0.40%
8-Dec-10,"1,382.10","1,401.19","1,404.42","1,371.85",-1.41%
7-Dec-10,"1,401.89","1,423.45","1,431.45","1,396.49",-1.52%
6-Dec-10,"1,423.55","1,415.56","1,427.51","1,409.15",0.60%
3-Dec-10,"1,415.05","1,385.36","1,415.91","1,383.55",2.20%
2-Dec-10,"1,384.65","1,387.69","1,398.60","1,382.95",-0.18%
1-Dec-10,"1,387.10","1,385.70","1,397.11","1,382.15",0.16%
30-Nov-10,"1,384.85","1,368.40","1,390.15","1,363.04",1.20%
29-Nov-10,"1,368.37","1,364.30","1,371.13","1,354.97",0.29%
26-Nov-10,"1,364.42","1,374.49","1,375.16","1,350.64",-0.74%
25-Nov-10,"1,374.62","1,373.55","1,375.40","1,368.25",-0.02%
24-Nov-10,"1,374.90","1,377.00","1,381.70","1,369.60",-0.17%
23-Nov-10,"1,377.20","1,366.40","1,382.40","1,356.35",0.79%
22-Nov-10,"1,366.35","1,354.70","1,368.11","1,348.55",0.95%
19-Nov-10,"1,353.50","1,350.49","1,363.29","1,341.90",-0.03%
18-Nov-10,"1,353.85","1,336.00","1,359.55","1,335.59",1.24%
17-Nov-10,"1,337.25","1,340.00","1,345.20","1,331.30",-0.27%
16-Nov-10,"1,340.85","1,360.40","1,364.85","1,329.85",-1.37%
15-Nov-10,"1,359.49","1,366.95","1,377.16","1,355.59",-0.69%
12-Nov-10,"1,368.95","1,409.90","1,410.61","1,360.26",-2.87%
11-Nov-10,"1,409.35","1,403.30","1,418.25","1,396.95",0.40%
10-Nov-10,"1,403.75","1,392.70","1,410.80","1,384.25",0.92%
9-Nov-10,"1,390.95","1,410.41","1,425.36","1,383.74",-1.31%
8-Nov-10,"1,409.45","1,394.90","1,410.70","1,387.14",1.12%
5-Nov-10,"1,393.90","1,392.69","1,398.35","1,374.15",0.08%
4-Nov-10,"1,392.75","1,348.09","1,393.66","1,346.75",3.27%
3-Nov-10,"1,348.65","1,357.96","1,365.25","1,324.64",-0.65%
2-Nov-10,"1,357.50","1,351.25","1,359.95","1,350.70",0.43%
1-Nov-10,"1,351.75","1,361.19","1,366.49","1,349.80",-0.57%
29-Oct-10,"1,359.55","1,344.09","1,359.95","1,335.56",1.13%
28-Oct-10,"1,344.35","1,325.59","1,346.50","1,323.55",1.44%
27-Oct-10,"1,325.30","1,339.65","1,344.00","1,319.24",-1.09%
26-Oct-10,"1,339.90","1,339.45","1,343.90","1,328.41",-0.04%
25-Oct-10,"1,340.45","1,331.89","1,350.20","1,331.80",0.92%
22-Oct-10,"1,328.20","1,326.05","1,329.35","1,316.09",0.20%
21-Oct-10,"1,325.50","1,346.10","1,350.05","1,318.74",-1.55%
20-Oct-10,"1,346.35","1,334.80","1,348.20","1,330.80",0.82%
19-Oct-10,"1,335.45","1,369.40","1,372.05","1,329.30",-2.51%
18-Oct-10,"1,369.80","1,371.00","1,375.30","1,353.05",0.05%
15-Oct-10,"1,369.15","1,380.85","1,386.25","1,363.20",-0.88%
14-Oct-10,"1,381.30","1,372.70","1,388.10","1,371.25",0.67%
13-Oct-10,"1,372.10","1,350.65","1,375.15","1,349.40",1.59%
12-Oct-10,"1,350.60","1,354.50","1,356.30","1,341.45",-0.25%
11-Oct-10,"1,353.95","1,346.40","1,356.15","1,340.85",0.53%
8-Oct-10,"1,346.80","1,332.90","1,350.20","1,325.35",0.98%
7-Oct-10,"1,333.70","1,349.65","1,365.60","1,326.55",-1.16%
6-Oct-10,"1,349.40","1,341.00","1,350.80","1,339.65",0.65%
5-Oct-10,"1,340.75","1,314.00","1,342.20","1,312.25",1.94%
4-Oct-10,"1,315.25","1,318.40","1,321.00","1,313.25",-0.27%
1-Oct-10,"1,318.80","1,310.55","1,322.30","1,307.10",0.71%
30-Sep-10,"1,309.50","1,310.35","1,316.80","1,296.90",-0.03%
29-Sep-10,"1,309.90","1,309.00","1,314.20","1,306.15",0.06%
28-Sep-10,"1,309.10","1,295.30","1,311.10","1,283.60",1.09%
27-Sep-10,"1,295.00","1,298.50","1,301.00","1,293.50",-0.15%
24-Sep-10,"1,296.95","1,292.90","1,300.95","1,292.30",0.34%
23-Sep-10,"1,292.55","1,292.40","1,297.35","1,288.25",0.09%
22-Sep-10,"1,291.35","1,286.60","1,296.60","1,285.80",0.34%
21-Sep-10,"1,286.95","1,279.15","1,292.70","1,271.85",0.67%
20-Sep-10,"1,278.35","1,277.40","1,285.20","1,275.50",0.27%
17-Sep-10,"1,274.90","1,276.00","1,284.25","1,273.10",-0.05%
16-Sep-10,"1,275.55","1,268.10","1,278.70","1,265.65",0.59%
15-Sep-10,"1,268.05","1,268.10","1,272.35","1,263.45",-0.06%
14-Sep-10,"1,268.85","1,245.00","1,275.25","1,244.50",1.88%
13-Sep-10,"1,245.45","1,245.90","1,249.70","1,241.45",-0.08%
10-Sep-10,"1,246.45","1,244.30","1,251.65","1,237.05",0.19%
9-Sep-10,"1,244.10","1,253.45","1,259.30","1,242.70",-0.88%
8-Sep-10,"1,255.20","1,254.55","1,262.75","1,253.50",-0.02%
7-Sep-10,"1,255.40","1,248.55","1,260.30","1,244.50",0.43%
6-Sep-10,"1,250.05","1,248.60","1,251.45","1,247.05",0.24%
3-Sep-10,"1,247.10","1,252.40","1,255.10","1,237.00",-0.33%
2-Sep-10,"1,251.25","1,244.30","1,253.80","1,243.50",0.55%
1-Sep-10,"1,244.35","1,248.00","1,255.15","1,242.75",-0.26%
31-Aug-10,"1,247.65","1,236.95","1,251.90","1,233.75",0.88%
30-Aug-10,"1,236.80","1,237.00","1,238.80","1,233.80",-0.11%
27-Aug-10,"1,238.20","1,236.94","1,244.25","1,233.75",0.17%
26-Aug-10,"1,236.05","1,240.55","1,246.00","1,235.85",-0.33%
25-Aug-10,"1,240.10","1,229.65","1,242.35","1,229.65",0.84%
24-Aug-10,"1,229.75","1,225.70","1,236.00","1,210.60",0.35%
23-Aug-10,"1,225.40","1,229.10","1,233.85","1,223.65",-0.22%
20-Aug-10,"1,228.05","1,230.70","1,233.05","1,222.25",-0.33%
19-Aug-10,"1,232.10","1,230.60","1,239.15","1,229.30",0.21%
18-Aug-10,"1,229.55","1,225.30","1,233.35","1,218.40",0.38%
17-Aug-10,"1,224.90","1,224.90","1,230.45","1,224.10",0.00%
16-Aug-10,"1,224.85","1,214.55","1,229.15","1,214.55",0.77%
13-Aug-10,"1,215.55","1,214.05","1,219.35","1,212.55",0.19%
12-Aug-10,"1,213.20","1,198.40","1,217.25","1,197.85",1.29%
11-Aug-10,"1,197.75","1,204.25","1,209.75","1,194.15",-0.51%
10-Aug-10,"1,203.85","1,201.10","1,208.05","1,191.50",0.20%
9-Aug-10,"1,201.40","1,204.85","1,210.55","1,199.90",-0.32%
6-Aug-10,"1,205.30","1,194.70","1,213.61","1,193.10",0.85%
5-Aug-10,"1,195.10","1,195.35","1,200.55","1,190.65",-0.05%
4-Aug-10,"1,195.75","1,185.70","1,203.35","1,184.40",0.85%
3-Aug-10,"1,185.70","1,181.65","1,191.35","1,179.75",0.33%
2-Aug-10,"1,181.85","1,181.45","1,191.40","1,175.50",0.08%
30-Jul-10,"1,180.90","1,167.35","1,183.95","1,166.00",1.20%
29-Jul-10,"1,166.93","1,163.50","1,169.80","1,159.65",0.29%
28-Jul-10,"1,163.55","1,162.50","1,166.35","1,157.40",0.11%
27-Jul-10,"1,162.30","1,181.90","1,187.75","1,158.15",-1.71%
26-Jul-10,"1,182.50","1,189.25","1,195.30","1,179.65",-0.56%
23-Jul-10,"1,189.10","1,195.05","1,203.95","1,183.81",-0.49%
22-Jul-10,"1,194.95","1,184.90","1,200.60","1,181.05",0.75%
21-Jul-10,"1,186.00","1,191.40","1,198.05","1,183.35",-0.53%
20-Jul-10,"1,192.30","1,184.65","1,194.30","1,175.85",0.73%
19-Jul-10,"1,183.70","1,193.20","1,195.10","1,177.65",-0.83%
16-Jul-10,"1,193.65","1,208.90","1,211.00","1,186.35",-1.23%
15-Jul-10,"1,208.55","1,209.05","1,217.95","1,204.55",0.00%
14-Jul-10,"1,208.50","1,211.75","1,218.85","1,203.16",-0.26%
13-Jul-10,"1,211.65","1,195.30","1,218.60","1,195.30",1.24%
12-Jul-10,"1,196.85","1,212.15","1,214.00","1,196.85",-1.25%
9-Jul-10,"1,212.00","1,197.35","1,213.85","1,194.70",1.13%
8-Jul-10,"1,198.45","1,203.00","1,209.70","1,189.35",-0.32%
7-Jul-10,"1,202.35","1,191.95","1,204.25","1,185.55",0.68%
6-Jul-10,"1,194.25","1,209.40","1,215.25","1,191.30",-1.22%
5-Jul-10,"1,208.95","1,211.10","1,215.35","1,206.55",-0.22%
2-Jul-10,"1,211.60","1,197.00","1,223.35","1,197.00",1.00%
1-Jul-10,"1,199.65","1,242.65","1,244.50","1,197.30",-3.44%
30-Jun-10,"1,242.35","1,239.40","1,248.55","1,235.45",0.11%
29-Jun-10,"1,240.95","1,237.10","1,245.30","1,227.35",0.23%
28-Jun-10,"1,238.05","1,253.75","1,263.45","1,236.42",-1.39%
25-Jun-10,"1,255.50","1,243.45","1,258.65","1,241.35",0.88%
24-Jun-10,"1,244.55","1,235.00","1,248.35","1,228.25",0.59%
23-Jun-10,"1,237.20","1,238.75","1,247.10","1,225.30",-0.19%
22-Jun-10,"1,239.50","1,231.65","1,243.10","1,231.65",0.60%
21-Jun-10,"1,232.15","1,259.10","1,265.40","1,230.95",-2.00%
18-Jun-10,"1,257.35","1,245.30","1,262.90","1,242.00",0.96%
17-Jun-10,"1,245.35","1,230.50","1,251.65","1,229.90",1.12%
16-Jun-10,"1,231.60","1,233.95","1,238.65","1,227.80",-0.23%
15-Jun-10,"1,234.45","1,221.30","1,237.35","1,220.30",1.01%
14-Jun-10,"1,222.15","1,226.45","1,235.00","1,217.05",-0.43%
11-Jun-10,"1,227.40","1,216.75","1,231.70","1,216.75",0.79%
10-Jun-10,"1,217.80","1,231.25","1,234.25","1,215.15",-1.18%
9-Jun-10,"1,232.35","1,235.10","1,242.50","1,223.75",-0.27%
8-Jun-10,"1,235.63","1,240.65","1,252.20","1,233.85",-0.36%
7-Jun-10,"1,240.05","1,219.15","1,245.35","1,211.15",1.64%
4-Jun-10,"1,220.00","1,206.58","1,220.70","1,197.65",0.99%
3-Jun-10,"1,208.05","1,223.20","1,224.95","1,201.15",-1.29%
2-Jun-10,"1,223.85","1,225.60","1,227.95","1,214.65",-0.12%
1-Jun-10,"1,225.30","1,216.10","1,231.20","1,215.05",0.75%
31-May-10,"1,216.21","1,212.05","1,218.30","1,210.20",0.12%
28-May-10,"1,214.81","1,211.45","1,216.15","1,203.01",0.22%
27-May-10,"1,212.10","1,212.15","1,219.35","1,206.60",0.10%
26-May-10,"1,210.90","1,202.55","1,217.21","1,201.10",0.82%
25-May-10,"1,201.10","1,191.40","1,204.95","1,185.90",0.76%
24-May-10,"1,192.05","1,176.93","1,197.00","1,176.48",1.27%
21-May-10,"1,177.15","1,182.30","1,189.35","1,168.50",-0.50%
20-May-10,"1,183.10","1,192.65","1,198.80","1,175.35",-0.73%
19-May-10,"1,191.75","1,223.90","1,228.10","1,187.62",-2.45%
18-May-10,"1,221.70","1,222.30","1,229.85","1,207.35",-0.17%
17-May-10,"1,223.75","1,231.50","1,243.10","1,219.45",-0.75%
14-May-10,"1,233.05","1,232.45","1,249.45","1,219.55",0.06%
13-May-10,"1,232.33","1,235.20","1,243.35","1,227.95",-0.41%
12-May-10,"1,237.35","1,231.00","1,249.15","1,227.40",0.39%
11-May-10,"1,232.55","1,200.70","1,234.15","1,200.70",2.51%
10-May-10,"1,202.40","1,202.35","1,206.00","1,184.35",-0.49%
7-May-10,"1,208.30","1,207.25","1,213.85","1,193.15",-0.04%
6-May-10,"1,208.75","1,176.10","1,211.35","1,173.35",2.85%
5-May-10,"1,175.20","1,171.75","1,177.31","1,158.20",0.30%
4-May-10,"1,171.65","1,181.75","1,192.40","1,167.16",-0.91%
3-May-10,"1,182.40","1,179.00","1,187.91","1,176.30",0.27%
30-Apr-10,"1,179.25","1,168.70","1,182.05","1,161.88",1.04%
29-Apr-10,"1,167.10","1,164.95","1,171.75","1,162.55",0.14%
28-Apr-10,"1,165.45","1,168.03","1,174.68","1,160.65",-0.64%
27-Apr-10,"1,172.93","1,153.78","1,172.93","1,146.55",1.56%
26-Apr-10,"1,154.88","1,156.50","1,160.23","1,151.05",-0.22%
23-Apr-10,"1,157.40","1,141.50","1,158.00","1,135.45",1.40%
22-Apr-10,"1,141.45","1,145.75","1,149.50","1,132.15",-0.42%
21-Apr-10,"1,146.30","1,140.20","1,150.90","1,138.25",0.51%
20-Apr-10,"1,140.50","1,135.70","1,146.30","1,133.45",0.43%
19-Apr-10,"1,135.60","1,134.65","1,138.45","1,124.15",-0.16%
16-Apr-10,"1,137.45","1,158.80","1,160.45","1,130.65",-1.86%
15-Apr-10,"1,158.95","1,155.30","1,162.30","1,150.85",0.35%
14-Apr-10,"1,154.90","1,151.30","1,162.60","1,150.80",0.33%
13-Apr-10,"1,151.15","1,155.55","1,157.90","1,145.75",-0.07%
12-Apr-10,"1,152.00","1,165.69","1,169.19","1,152.00",-0.77%
9-Apr-10,"1,160.90","1,150.95","1,165.35","1,149.70",0.85%
8-Apr-10,"1,151.15","1,149.45","1,154.65","1,144.40",0.27%
7-Apr-10,"1,148.00","1,134.15","1,153.25","1,132.80",1.22%
6-Apr-10,"1,134.20","1,130.65","1,138.90","1,123.00",0.31%
5-Apr-10,"1,130.70","1,125.10","1,134.20","1,119.20",0.91%
2-Apr-10,"1,120.50","1,125.00","1,125.00","1,120.00",-0.53%
1-Apr-10,"1,126.50","1,113.40","1,128.75","1,112.35",1.14%
31-Mar-10,"1,113.80","1,103.70","1,118.90","1,102.45",0.92%
30-Mar-10,"1,103.60","1,110.25","1,114.15","1,102.45",-0.50%
29-Mar-10,"1,109.20","1,110.55","1,115.45","1,104.35",0.23%
26-Mar-10,"1,106.60","1,089.55","1,110.65","1,088.85",1.40%
25-Mar-10,"1,091.35","1,086.50","1,095.95","1,085.45",0.35%
24-Mar-10,"1,087.50","1,101.75","1,105.40","1,085.35",-1.37%
23-Mar-10,"1,102.65","1,102.45","1,108.05","1,094.80",0.03%
22-Mar-10,"1,102.30","1,107.40","1,108.85","1,092.75",-0.47%
19-Mar-10,"1,107.55","1,125.95","1,127.50","1,101.95",-1.63%
18-Mar-10,"1,125.95","1,124.00","1,129.55","1,118.40",0.08%
17-Mar-10,"1,125.05","1,126.10","1,133.80","1,118.85",-0.06%
16-Mar-10,"1,125.70","1,109.45","1,129.45","1,109.05",1.50%
15-Mar-10,"1,109.10","1,100.50","1,109.80","1,100.35",0.60%
12-Mar-10,"1,102.45","1,109.65","1,119.45","1,098.65",-0.63%
11-Mar-10,"1,109.45","1,108.35","1,111.65","1,100.44",0.11%
10-Mar-10,"1,108.20","1,121.65","1,128.15","1,103.25",-1.06%
9-Mar-10,"1,120.10","1,123.30","1,124.70","1,108.95",-0.20%
8-Mar-10,"1,122.40","1,135.70","1,137.80","1,118.55",-0.85%
5-Mar-10,"1,132.05","1,131.80","1,140.70","1,127.00",0.00%
4-Mar-10,"1,132.00","1,139.80","1,141.60","1,126.10",-0.66%
3-Mar-10,"1,139.50","1,134.85","1,145.00","1,132.40",0.43%
2-Mar-10,"1,134.65","1,118.75","1,137.75","1,115.10",1.55%
1-Mar-10,"1,117.35","1,116.55","1,123.70","1,112.05",0.08%
26-Feb-10,"1,116.50","1,105.00","1,119.20","1,104.40",0.94%
25-Feb-10,"1,106.10","1,097.60","1,109.15","1,088.60",0.88%
24-Feb-10,"1,096.40","1,103.40","1,108.35","1,089.85",-0.51%
23-Feb-10,"1,102.05","1,113.80","1,121.20","1,099.35",-1.05%
22-Feb-10,"1,113.70","1,124.90","1,131.05","1,109.70",-0.46%
19-Feb-10,"1,118.85","1,111.30","1,126.95","1,098.95",-0.45%
18-Feb-10,"1,123.90","1,106.35","1,124.05","1,098.20",0.78%
17-Feb-10,"1,115.20","1,119.25","1,127.25","1,111.70",-0.42%
16-Feb-10,"1,119.95","1,099.60","1,121.20","1,097.85",1.72%
15-Feb-10,"1,101.00","1,092.85","1,102.65","1,092.00",0.70%
12-Feb-10,"1,093.40","1,096.70","1,097.35","1,078.55",-0.18%
11-Feb-10,"1,095.35","1,072.00","1,098.15","1,071.35",2.10%
10-Feb-10,"1,072.85","1,077.45","1,082.50","1,063.50",-0.41%
9-Feb-10,"1,077.30","1,062.95","1,083.45","1,061.80",1.27%
8-Feb-10,"1,063.75","1,067.40","1,073.90","1,061.90",-0.16%
5-Feb-10,"1,065.45","1,063.15","1,069.15","1,044.25",0.19%
4-Feb-10,"1,063.45","1,109.30","1,111.10","1,059.50",-4.16%
3-Feb-10,"1,109.65","1,114.40","1,124.85","1,107.20",-0.50%
2-Feb-10,"1,115.20","1,105.80","1,118.35","1,099.00",0.71%
1-Feb-10,"1,107.35","1,080.10","1,107.90","1,076.80",2.39%
29-Jan-10,"1,081.55","1,087.20","1,090.60","1,074.85",-0.44%
28-Jan-10,"1,086.30","1,087.80","1,096.35","1,074.15",-0.05%
27-Jan-10,"1,086.85","1,097.70","1,102.70","1,083.65",-1.02%
26-Jan-10,"1,098.05","1,098.40","1,103.55","1,085.80",-0.02%
25-Jan-10,"1,098.25","1,091.05","1,104.20","1,091.05",0.48%
22-Jan-10,"1,093.00","1,094.65","1,099.15","1,082.30",-0.20%
21-Jan-10,"1,095.15","1,111.65","1,117.85","1,088.70",-1.49%
20-Jan-10,"1,111.70","1,138.50","1,141.60","1,107.40",-2.32%
19-Jan-10,"1,138.10","1,132.05","1,140.80","1,129.00",0.45%
18-Jan-10,"1,133.00","1,129.40","1,137.55","1,126.75",0.19%
15-Jan-10,"1,130.90","1,143.10","1,146.60","1,127.50",-1.08%
14-Jan-10,"1,143.25","1,137.95","1,146.65","1,131.15",0.39%
13-Jan-10,"1,138.80","1,128.50","1,138.85","1,119.75",0.98%
12-Jan-10,"1,127.70","1,151.55","1,158.40","1,125.35",-2.19%
11-Jan-10,"1,153.00","1,137.20","1,161.90","1,137.20",1.44%
8-Jan-10,"1,136.60","1,131.85","1,139.80","1,119.95",0.38%
7-Jan-10,"1,132.30","1,138.20","1,139.15","1,128.60",-0.58%
6-Jan-10,"1,138.90","1,118.40","1,140.60","1,116.00",1.77%
5-Jan-10,"1,119.05","1,121.30","1,128.10","1,115.25",-0.12%
4-Jan-10,"1,120.40","1,096.25","1,123.80","1,093.45",2.10%
1-Jan-10,"1,097.35","1,097.25","1,097.90","1,097.05",0.10%
