Date,Price,High,Low,BTC_Price,SP_Price
2016-11-29,1188.46,1195.06,1180.97,731.0,2204.66
2016-11-30,1173.11,1195.36,1170.75,739.0,2198.81
2016-12-01,1171.3,1177.07,1160.77,755.4,2191.08
2016-12-02,1176.92,1178.03,1166.2,774.9,2191.95
2016-12-05,1170.26,1187.79,1157.08,750.6,2204.71
2016-12-06,1169.74,1175.4,1166.53,757.4,2212.23
2016-12-07,1174.0,1180.3,1165.35,765.0,2241.35
2016-12-08,1170.55,1178.62,1168.88,765.0,2246.19
2016-12-09,1157.87,1172.22,1156.17,770.5,2259.53
2016-12-12,1162.21,1165.85,1151.43,778.0,2256.96
2016-12-13,1158.35,1165.16,1154.71,775.0,2271.72
2016-12-14,1144.25,1165.1,1139.47,774.5,2253.28
2016-12-15,1128.43,1144.5,1122.44,777.4,2262.03
2016-12-16,1134.09,1141.28,1126.46,784.2,2258.07
2016-12-19,1139.05,1142.7,1134.14,790.6,2262.53
2016-12-20,1132.2,1140.08,1125.63,798.0,2270.76
2016-12-21,1131.8,1137.5,1129.29,830.0,2265.18
2016-12-22,1128.69,1134.17,1127.43,859.2,2260.96
2016-12-23,1133.49,1136.12,1128.18,919.0,2263.79
2016-12-26,1133.94,1133.94,1133.94,906.4,2268.88
2016-12-27,1139.35,1149.48,1131.85,936.3,2268.88
2016-12-28,1142.45,1144.84,1136.54,981.7,2249.92
2016-12-29,1158.32,1159.58,1140.81,972.6,2249.26
2016-12-30,1151.85,1163.53,1149.49,959.3,2238.83
2017-01-02,1150.52,1152.66,1149.66,1019.3,2257.83
2017-01-03,1158.91,1163.61,1145.77,1037.5,2257.83
2017-01-04,1163.8,1168.23,1156.35,1139.6,2270.75
2017-01-05,1180.48,1184.99,1162.38,1003.2,2269.0
2017-01-06,1172.81,1181.49,1170.37,898.0,2276.98
2017-01-09,1181.27,1185.91,1171.89,903.0,2268.9
2017-01-10,1187.74,1190.57,1179.86,905.8,2268.9
2017-01-11,1191.85,1198.79,1177.33,778.6,2275.32
2017-01-12,1195.66,1207.07,1191.0,804.6,2270.44
2017-01-13,1197.66,1201.2,1187.93,828.1,2274.64
2017-01-16,1203.17,1208.23,1198.17,830.1,2267.89
2017-01-17,1216.54,1218.72,1202.38,904.0,2267.89
2017-01-18,1203.64,1217.6,1201.91,887.8,2271.89
2017-01-19,1205.14,1206.88,1195.86,900.3,2263.69
2017-01-20,1209.96,1215.3,1198.68,896.0,2271.31
2017-01-23,1217.48,1219.54,1209.27,910.0,2265.2
2017-01-24,1208.81,1219.66,1206.02,886.1,2280.07
2017-01-25,1200.31,1209.84,1192.83,893.3,2298.37
2017-01-26,1188.57,1202.67,1184.11,915.1,2296.68
2017-01-27,1191.6,1192.06,1181.04,916.7,2294.69
2017-01-30,1195.35,1199.88,1188.15,917.4,2280.9
2017-01-31,1210.63,1215.49,1193.83,966.2,2278.87
2017-02-01,1209.49,1213.59,1198.12,983.7,2279.55
2017-02-02,1215.93,1225.41,1208.26,1005.7,2280.85
2017-02-03,1219.88,1221.48,1207.18,1015.7,2297.42
2017-02-06,1235.59,1235.84,1219.01,1022.6,2292.56
2017-02-07,1233.72,1235.86,1227.41,1052.1,2293.08
2017-02-08,1241.99,1245.06,1230.29,1048.8,2294.67
2017-02-09,1230.89,1244.52,1230.22,985.0,2307.87
2017-02-10,1234.12,1237.07,1221.12,992.0,2316.1
2017-02-13,1225.44,1232.65,1219.37,996.5,2328.25
2017-02-14,1228.61,1234.87,1221.75,1013.7,2337.58
2017-02-15,1232.94,1233.61,1216.8,1013.8,2349.25
2017-02-16,1239.14,1242.71,1232.04,1038.4,2347.22
2017-02-17,1235.29,1243.84,1234.52,1056.2,2351.16
2017-02-20,1238.38,1239.29,1232.62,1091.2,2365.38
2017-02-21,1235.97,1238.92,1225.8,1129.6,2365.38
2017-02-22,1237.69,1240.72,1231.62,1125.3,2362.82
2017-02-23,1249.41,1251.21,1235.2,1190.9,2363.81
2017-02-24,1256.94,1260.48,1247.54,1185.1,2367.34
2017-02-27,1252.76,1263.88,1250.48,1195.5,2369.75
2017-02-28,1248.59,1258.37,1247.48,1189.1,2363.64
2017-03-01,1248.94,1250.68,1236.53,1232.8,2395.96
2017-03-02,1235.3,1250.36,1231.16,1262.3,2381.92
2017-03-03,1234.3,1236.28,1222.59,1288.2,2383.12
2017-03-06,1225.96,1237.17,1224.65,1279.3,2375.31
2017-03-07,1215.67,1227.25,1213.67,1232.4,2368.39
2017-03-08,1207.58,1218.68,1206.13,1149.3,2362.98
2017-03-09,1200.83,1209.17,1199.12,1190.4,2364.87
2017-03-10,1204.55,1206.43,1194.62,1113.6,2372.6
2017-03-13,1204.05,1211.66,1202.47,1238.5,2373.47
2017-03-14,1199.08,1208.38,1197.54,1245.0,2365.45
2017-03-15,1219.4,1222.66,1197.93,1256.1,2385.26
2017-03-16,1226.78,1233.51,1217.83,1169.0,2381.38
2017-03-17,1229.15,1232.45,1225.06,1068.4,2378.25
2017-03-20,1233.9,1236.25,1229.51,1039.0,2373.47
2017-03-21,1245.0,1248.1,1226.82,1115.0,2344.02
2017-03-22,1249.35,1251.76,1243.89,1039.1,2348.45
2017-03-23,1245.3,1253.62,1242.84,1033.0,2345.96
2017-03-24,1244.17,1252.28,1240.72,943.1,2343.98
2017-03-27,1254.3,1261.53,1247.69,1042.7,2341.59
2017-03-28,1251.63,1258.46,1247.52,1044.7,2358.57
2017-03-29,1252.45,1255.16,1247.25,1041.8,2361.13
2017-03-30,1243.3,1254.2,1242.61,1041.0,2368.06
2017-03-31,1249.13,1251.11,1240.05,1081.7,2362.72
2017-04-03,1253.35,1254.2,1244.55,1150.2,2358.84
2017-04-04,1256.22,1261.9,1254.46,1145.0,2360.16
2017-04-05,1255.3,1257.78,1243.85,1140.6,2352.95
2017-04-06,1251.8,1259.46,1249.85,1191.5,2357.49
2017-04-07,1254.05,1270.96,1250.8,1196.6,2355.54
2017-04-10,1254.73,1257.7,1247.5,1220.3,2357.16
2017-04-11,1274.44,1275.55,1253.29,1235.6,2353.78
2017-04-12,1286.6,1287.29,1272.42,1227.4,2344.93
2017-04-13,1287.74,1289.03,1281.74,1187.0,2328.95
2017-04-14,1285.69,1288.75,1285.31,1206.8,2349.01
2017-04-17,1284.8,1295.92,1281.61,1240.0,2349.01
2017-04-18,1289.64,1292.7,1279.4,1265.4,2342.19
2017-04-19,1279.66,1291.51,1276.48,1260.5,2338.17
2017-04-20,1281.85,1283.79,1276.74,1308.4,2355.84
2017-04-21,1284.5,1288.67,1278.43,1325.6,2348.69
2017-04-24,1275.3,1277.48,1266.01,1345.0,2374.15
2017-04-25,1263.76,1278.57,1261.81,1370.3,2388.61
2017-04-26,1269.05,1271.1,1260.3,1399.3,2387.45
2017-04-27,1264.6,1270.53,1261.61,1440.3,2388.77
2017-04-28,1268.15,1269.08,1263.3,1415.6,2384.2
2017-05-01,1256.8,1271.6,1254.16,1533.1,2388.33
2017-05-02,1256.9,1257.89,1251.48,1560.0,2391.17
2017-05-03,1238.38,1257.29,1236.41,1617.8,2388.13
2017-05-04,1227.75,1241.77,1225.7,1607.1,2389.52
2017-05-05,1227.74,1235.79,1225.83,1545.1,2399.29
2017-05-08,1226.3,1237.1,1225.36,1703.2,2399.38
2017-05-09,1221.3,1229.01,1214.21,1760.0,2396.92
2017-05-10,1219.15,1226.15,1217.49,1796.8,2399.63
2017-05-11,1224.85,1228.2,1217.81,1853.9,2394.44
2017-05-12,1228.83,1232.26,1224.55,1735.0,2390.9
2017-05-15,1230.71,1237.76,1227.2,1772.5,2402.32
2017-05-16,1236.8,1239.5,1230.51,1785.7,2400.67
2017-05-17,1260.74,1261.55,1236.3,1870.0,2357.03
2017-05-18,1247.05,1265.54,1245.9,1941.5,2365.72
2017-05-19,1255.55,1256.98,1246.61,1966.5,2381.73
2017-05-22,1260.46,1263.0,1251.61,2085.5,2394.02
2017-05-23,1251.16,1264.18,1250.46,2249.3,2398.42
2017-05-24,1258.55,1259.37,1247.7,2394.8,2404.39
2017-05-25,1255.76,1260.08,1253.89,2252.0,2415.07
2017-05-26,1267.05,1269.88,1252.88,2127.3,2415.82
2017-05-29,1266.97,1269.12,1265.12,2207.4,2412.91
2017-05-30,1263.1,1270.86,1259.39,2146.7,2412.91
2017-05-31,1268.59,1274.24,1259.26,2191.8,2411.8
2017-06-01,1265.64,1270.72,1261.49,2311.6,2430.06
2017-06-02,1279.98,1279.98,1259.0,2405.9,2439.07
2017-06-05,1279.95,1283.77,1278.0,2636.2,2436.1
2017-06-06,1294.0,1296.47,1279.44,2843.6,2429.33
2017-06-07,1286.91,1295.28,1283.0,2642.6,2433.14
2017-06-08,1278.9,1289.34,1271.49,2782.1,2433.79
2017-06-09,1266.4,1281.3,1264.74,2809.0,2431.77
2017-06-12,1265.74,1271.01,1263.95,2571.8,2429.39
2017-06-13,1265.85,1269.42,1259.66,2676.4,2440.35
2017-06-14,1261.18,1279.87,1257.15,2395.0,2437.92
2017-06-15,1254.0,1267.04,1251.68,2377.4,2432.46
2017-06-16,1253.63,1257.63,1251.55,2437.0,2433.15
2017-06-19,1243.25,1256.12,1243.22,2580.8,2453.46
2017-06-20,1243.19,1248.38,1241.38,2712.2,2437.03
2017-06-21,1246.55,1248.31,1241.25,2621.2,2435.61
2017-06-22,1250.62,1255.05,1245.55,2672.8,2434.5
2017-06-23,1256.9,1259.31,1249.74,2674.9,2438.3
2017-06-26,1244.45,1258.54,1236.96,2394.6,2439.07
2017-06-27,1247.1,1253.13,1241.12,2521.2,2419.38
2017-06-28,1249.32,1255.11,1247.37,2518.2,2440.69
2017-06-29,1245.74,1253.71,1239.66,2470.1,2419.7
2017-06-30,1241.6,1248.59,1239.7,2420.7,2423.41
2017-07-03,1220.46,1242.83,1218.41,2524.0,2429.01
2017-07-04,1223.97,1226.74,1220.69,2582.6,2432.54
2017-07-05,1226.95,1229.34,1217.64,2598.5,2432.54
2017-07-06,1225.15,1229.57,1222.56,2593.1,2409.75
2017-07-07,1212.9,1227.2,1207.25,2479.3,2425.18
2017-07-10,1214.35,1215.6,1204.85,2318.3,2427.43
2017-07-11,1217.69,1217.79,1207.89,2282.1,2425.53
2017-07-12,1220.0,1226.1,1214.51,2374.4,2443.25
2017-07-13,1217.45,1224.92,1216.63,2329.0,2447.83
2017-07-14,1228.98,1233.16,1214.95,2205.1,2459.27
2017-07-17,1234.4,1236.44,1228.3,2219.0,2459.14
2017-07-18,1242.46,1245.06,1233.01,2302.1,2460.61
2017-07-19,1240.87,1244.48,1236.05,2253.1,2473.83
2017-07-20,1244.74,1247.98,1235.24,2856.3,2473.45
2017-07-21,1254.9,1256.3,1243.35,2664.0,2472.54
2017-07-24,1255.24,1259.18,1251.78,2769.7,2469.91
2017-07-25,1249.05,1258.18,1249.01,2560.9,2477.13
2017-07-26,1261.1,1263.92,1243.91,2525.7,2477.83
2017-07-27,1259.0,1265.49,1254.52,2664.9,2475.42
2017-07-28,1269.25,1271.34,1257.45,2784.8,2472.1
2017-07-31,1269.55,1271.48,1265.93,2856.0,2470.3
2017-08-01,1269.05,1274.47,1264.05,2731.2,2476.35
2017-08-02,1266.7,1273.34,1263.18,2702.0,2477.57
2017-08-03,1268.65,1271.37,1258.7,2790.3,2472.16
2017-08-04,1258.6,1270.94,1254.75,2860.0,2476.83
2017-08-07,1257.69,1260.38,1255.68,3396.7,2480.91
2017-08-08,1260.64,1265.7,1251.41,3415.0,2474.92
2017-08-09,1277.55,1279.06,1260.96,3339.9,2474.02
2017-08-10,1286.9,1288.63,1274.85,3407.9,2438.21
2017-08-11,1289.21,1292.26,1281.55,3644.1,2441.32
2017-08-14,1281.95,1289.82,1278.12,4319.5,2465.84
2017-08-15,1272.13,1282.77,1267.98,4151.9,2464.61
2017-08-16,1283.1,1284.29,1268.19,4386.3,2468.11
2017-08-17,1288.01,1290.47,1282.2,4260.0,2430.01
2017-08-18,1284.5,1301.2,1283.64,4090.2,2425.55
2017-08-21,1291.22,1293.58,1280.6,4002.5,2428.37
2017-08-22,1284.72,1292.69,1282.11,4074.0,2452.51
2017-08-23,1290.62,1292.03,1283.09,4129.1,2444.04
2017-08-24,1286.33,1291.3,1284.55,4325.2,2438.97
2017-08-25,1291.15,1294.14,1278.66,4351.5,2443.05
2017-08-28,1310.49,1312.99,1292.49,4383.8,2444.24
2017-08-29,1309.5,1326.14,1304.93,4587.1,2446.3
2017-08-30,1308.76,1313.87,1305.26,4569.0,2457.59
2017-08-31,1322.07,1324.11,1300.82,4718.2,2471.65
2017-09-01,1324.97,1329.2,1316.65,4904.9,2476.55
2017-09-04,1334.67,1339.85,1331.92,4200.4,2457.85
2017-09-05,1339.33,1345.18,1327.96,4374.9,2457.85
2017-09-06,1334.14,1342.84,1331.66,4589.1,2465.54
2017-09-07,1349.2,1350.27,1332.6,4613.5,2465.1
2017-09-08,1346.71,1357.94,1343.0,4305.8,2461.43
2017-09-11,1327.32,1340.36,1326.36,4203.0,2488.11
2017-09-12,1331.94,1332.43,1322.55,4142.9,2496.48
2017-09-13,1323.25,1335.05,1320.91,3849.7,2498.37
2017-09-14,1329.83,1330.69,1316.11,3238.1,2495.62
2017-09-15,1319.62,1334.76,1319.62,3698.0,2500.23
2017-09-18,1307.57,1320.5,1305.03,4084.1,2503.87
2017-09-19,1311.28,1311.78,1304.98,3900.0,2506.65
2017-09-20,1301.15,1316.25,1295.96,3873.2,2508.24
2017-09-21,1291.39,1302.07,1287.99,3603.4,2500.6
2017-09-22,1297.38,1299.14,1291.3,3598.5,2502.22
2017-09-25,1310.55,1311.9,1290.63,3930.0,2496.66
2017-09-26,1293.89,1313.92,1293.04,3879.1,2496.84
2017-09-27,1281.12,1296.54,1281.12,4205.4,2507.04
2017-09-28,1287.3,1289.0,1277.64,4190.0,2510.06
2017-09-29,1279.45,1290.47,1278.24,4169.9,2519.36
2017-10-02,1271.12,1279.61,1270.45,4400.1,2529.12
2017-10-03,1271.75,1274.71,1267.91,4311.1,2534.58
2017-10-04,1274.69,1282.42,1270.85,4215.1,2537.74
2017-10-05,1268.05,1279.42,1266.9,4315.4,2552.07
2017-10-06,1276.03,1277.18,1260.89,4371.0,2549.33
2017-10-09,1284.1,1285.5,1275.21,4782.3,2544.73
2017-10-10,1287.85,1294.63,1282.29,4777.0,2550.64
2017-10-11,1291.8,1293.56,1284.12,4824.9,2555.24
2017-10-12,1293.6,1297.6,1289.47,5428.5,2550.93
2017-10-13,1304.88,1304.88,1291.04,5636.8,2553.17
2017-10-16,1294.74,1306.8,1291.01,5764.4,2557.64
2017-10-17,1285.19,1296.66,1281.69,5597.1,2559.36
2017-10-18,1281.17,1289.08,1277.13,5565.0,2561.26
2017-10-19,1289.79,1290.69,1276.61,5694.0,2562.1
2017-10-20,1280.72,1291.47,1277.88,5984.5,2575.21
2017-10-23,1282.07,1283.66,1272.24,5906.9,2564.98
2017-10-24,1276.72,1284.06,1273.43,5509.5,2569.13
2017-10-25,1277.41,1280.39,1271.03,5720.0,2557.15
2017-10-26,1267.11,1282.8,1265.69,5890.0,2560.4
2017-10-27,1273.35,1274.8,1264.1,5759.6,2581.07
2017-10-30,1276.24,1279.29,1268.8,6125.3,2572.83
2017-10-31,1271.58,1278.36,1268.01,6458.3,2575.26
2017-11-01,1274.39,1281.25,1267.98,6727.3,2579.36
2017-11-02,1275.99,1284.49,1273.64,7019.9,2579.85
2017-11-03,1269.85,1279.74,1265.55,7278.4,2587.84
2017-11-06,1281.55,1283.01,1266.05,6955.0,2591.13
2017-11-07,1275.53,1281.97,1271.68,7103.3,2590.64
2017-11-08,1281.3,1287.52,1275.23,7442.4,2594.38
2017-11-09,1285.3,1288.72,1280.09,7126.2,2584.62
2017-11-10,1276.14,1287.16,1273.33,6542.2,2582.3
2017-11-13,1277.99,1280.22,1274.29,6474.6,2584.84
2017-11-14,1280.71,1283.68,1270.64,6579.2,2578.87
2017-11-15,1278.8,1289.47,1277.04,7278.3,2564.62
2017-11-16,1278.47,1281.6,1274.98,7864.2,2585.64
2017-11-17,1294.37,1297.04,1277.94,7677.9,2578.85
2017-11-20,1276.7,1294.8,1274.92,8245.1,2582.14
2017-11-21,1280.48,1284.87,1276.08,8097.3,2599.03
2017-11-22,1292.12,1294.75,1278.77,8230.1,2597.08
2017-11-23,1291.25,1293.46,1287.46,7977.1,2602.42
2017-11-24,1288.22,1293.61,1286.15,8191.6,2602.42
2017-11-27,1294.5,1299.2,1286.47,9728.8,2601.42
2017-11-28,1294.01,1297.74,1291.01,9898.0,2627.04
2017-11-29,1283.57,1296.75,1281.98,9749.4,2626.07
2017-11-30,1274.76,1285.7,1270.51,9907.0,2647.58
2017-12-01,1280.26,1289.58,1271.58,10869.0,2642.22
2017-12-04,1276.23,1277.24,1271.8,11595.0,2639.44
2017-12-05,1266.55,1277.41,1261.11,11595.0,2629.57
2017-12-06,1263.94,1269.32,1262.39,13527.0,2629.27
2017-12-07,1246.7,1264.82,1244.11,16601.0,2636.98
2017-12-08,1248.14,1252.66,1244.34,15869.0,2651.5
2017-12-11,1241.96,1251.67,1240.19,16754.0,2659.99
2017-12-12,1243.85,1246.62,1236.31,16967.0,2664.11
2017-12-13,1255.45,1256.95,1240.06,16181.0,2662.85
2017-12-14,1252.85,1259.18,1249.92,16383.0,2652.01
2017-12-15,1255.26,1261.89,1251.94,17522.0,2675.81
2017-12-18,1261.69,1264.37,1252.68,18934.0,2690.16
2017-12-19,1261.72,1265.26,1258.97,17345.0,2681.47
2017-12-20,1265.62,1267.84,1261.23,16425.0,2679.25
2017-12-21,1266.76,1268.97,1263.02,15666.8,2684.57
2017-12-22,1275.01,1276.38,1265.1,13170.0,2683.34
2017-12-25,1275.24,1275.24,1275.24,13623.0,2680.5
2017-12-26,1283.29,1283.77,1273.25,15679.0,2680.5
2017-12-27,1287.41,1289.4,1281.46,15374.0,2682.62
2017-12-28,1294.84,1295.3,1286.66,14315.0,2687.54
2017-12-29,1302.55,1307.69,1293.59,14317.0,2673.61
2018-01-01,1306.86,1307.72,1302.43,13354.0,2695.81
2018-01-02,1318.14,1318.98,1302.51,14709.8,2695.81
2018-01-03,1312.84,1321.4,1307.16,15155.0,2713.06
2018-01-04,1322.97,1325.92,1305.67,15160.0,2723.99
2018-01-05,1320.21,1323.83,1313.81,16917.0,2743.15
2018-01-08,1320.58,1322.22,1314.97,14930.0,2747.71
2018-01-09,1312.66,1320.68,1308.8,14423.0,2751.29
2018-01-10,1317.19,1326.94,1308.29,14896.0,2748.23
2018-01-11,1322.42,1323.98,1315.49,13266.0,2767.56
2018-01-12,1338.4,1339.4,1321.16,13783.0,2786.24
2018-01-15,1340.16,1344.93,1336.14,13575.0,2776.42
2018-01-16,1338.61,1342.35,1331.73,11072.0,2776.42
2018-01-17,1327.73,1343.99,1326.73,11082.0,2802.56
2018-01-18,1327.19,1333.14,1323.79,11045.0,2798.03
2018-01-19,1331.8,1338.37,1326.46,11476.0,2810.3
2018-01-22,1334.11,1336.04,1328.71,10771.0,2832.97
2018-01-23,1341.39,1342.22,1331.54,10819.0,2839.13
2018-01-24,1358.15,1361.88,1339.27,11414.0,2837.54
2018-01-25,1348.05,1366.47,1343.1,11146.0,2839.25
2018-01-26,1350.14,1357.39,1344.38,11070.0,2872.87
2018-01-29,1340.35,1352.65,1337.74,11212.0,2853.53
2018-01-30,1338.55,1349.12,1334.48,10175.0,2822.43
2018-01-31,1345.1,1347.93,1332.7,10284.0,2823.81
2018-02-01,1349.19,1351.42,1337.3,9181.1,2821.98
2018-02-02,1332.98,1350.12,1327.21,8895.8,2762.13
2018-02-05,1339.6,1341.7,1328.88,6949.9,2648.94
2018-02-06,1325.02,1346.08,1320.04,7673.8,2695.14
2018-02-07,1318.49,1332.49,1312.05,7587.0,2681.66
2018-02-08,1318.97,1322.17,1306.9,8235.1,2581.0
2018-02-09,1316.69,1322.71,1311.06,8683.2,2619.55
2018-02-12,1322.88,1326.2,1314.11,8900.6,2656.0
2018-02-13,1329.55,1330.96,1321.39,8515.9,2662.94
2018-02-14,1350.76,1355.57,1319.42,9455.4,2698.63
2018-02-15,1353.3,1357.18,1348.41,9996.9,2731.2
2018-02-16,1347.86,1361.97,1344.82,10162.0,2732.22
2018-02-19,1346.69,1351.34,1345.82,11173.0,2716.26
2018-02-20,1329.49,1348.36,1328.39,11218.0,2716.26
2018-02-21,1324.26,1336.27,1322.36,10455.0,2701.33
2018-02-22,1331.51,1332.34,1320.84,9830.0,2703.96
2018-02-23,1328.94,1332.42,1325.73,10145.0,2747.3
2018-02-26,1333.16,1341.06,1326.59,10321.0,2779.6
2018-02-27,1318.2,1336.9,1313.47,10569.0,2744.28
2018-02-28,1318.05,1322.64,1315.59,10315.0,2713.83
2018-03-01,1316.55,1321.16,1302.76,10925.0,2677.67
2018-03-02,1322.2,1325.65,1315.12,11025.0,2691.25
2018-03-05,1320.02,1328.02,1317.43,11416.0,2720.94
2018-03-06,1334.46,1338.72,1319.72,10720.0,2728.12
2018-03-07,1325.54,1340.68,1322.24,9902.9,2726.8
2018-03-08,1322.34,1329.22,1318.98,9300.0,2738.97
2018-03-09,1323.7,1325.33,1313.06,9217.0,2786.57
2018-03-12,1323.05,1324.52,1315.18,9121.0,2783.02
2018-03-13,1326.4,1328.48,1316.55,9135.0,2765.31
2018-03-14,1325.0,1330.27,1321.58,8186.6,2749.48
2018-03-15,1316.26,1328.06,1314.86,8252.9,2747.33
2018-03-16,1314.0,1321.86,1309.56,8251.0,2752.01
2018-03-19,1316.94,1319.86,1307.71,8600.1,2712.92
2018-03-20,1311.21,1318.48,1307.13,8899.7,2716.94
2018-03-21,1332.18,1336.79,1309.8,8900.1,2711.93
2018-03-22,1328.95,1335.01,1324.73,8706.4,2643.69
2018-03-23,1347.22,1350.41,1328.98,8908.0,2588.26
2018-03-26,1353.46,1356.13,1343.4,8119.1,2658.55
2018-03-27,1344.71,1356.87,1339.93,7784.5,2612.62
2018-03-28,1324.99,1347.23,1323.42,7936.1,2605.0
2018-03-29,1325.0,1328.54,1321.33,7094.0,2640.87
2018-04-02,1341.35,1345.03,1324.76,7052.7,2581.88
2018-04-03,1332.82,1342.68,1328.93,7405.6,2614.45
2018-04-04,1333.34,1348.27,1331.44,6785.9,2644.69
2018-04-05,1326.55,1335.1,1322.63,6765.0,2662.84
2018-04-06,1333.19,1335.49,1321.28,6610.2,2604.47
2018-04-09,1336.24,1338.16,1326.8,6764.6,2613.16
2018-04-10,1340.05,1342.79,1331.11,6839.3,2656.87
2018-04-11,1353.29,1365.37,1339.48,6943.1,2642.19
2018-04-12,1335.48,1353.42,1333.74,7912.0,2663.99
2018-04-13,1345.46,1347.31,1335.17,7885.8,2656.3
2018-04-16,1345.92,1350.73,1340.07,8056.2,2677.84
2018-04-17,1347.29,1349.61,1337.59,7889.9,2706.39
2018-04-18,1349.32,1355.9,1342.07,8166.3,2708.64
2018-04-19,1345.6,1354.95,1340.94,8272.8,2693.13
2018-04-20,1335.13,1346.47,1334.86,8866.1,2670.14
2018-04-23,1325.0,1335.66,1322.04,8940.0,2670.29
2018-04-24,1330.68,1332.86,1322.51,9644.4,2634.56
2018-04-25,1323.33,1332.26,1318.76,8878.4,2639.4
2018-04-26,1317.28,1326.8,1315.24,9279.3,2666.94
2018-04-27,1322.8,1325.41,1315.45,8920.1,2669.91
2018-04-30,1315.35,1325.17,1310.29,9240.0,2648.05
2018-05-01,1303.97,1316.56,1301.74,9067.0,2654.8
2018-05-02,1304.84,1313.59,1303.79,9236.4,2635.67
2018-05-03,1312.09,1318.23,1304.6,9762.1,2629.73
2018-05-04,1315.05,1315.47,1308.08,9702.8,2663.42
2018-05-07,1314.3,1319.08,1310.15,9370.0,2672.63
2018-05-08,1314.47,1317.86,1305.99,9184.7,2671.92
2018-05-09,1312.78,1317.61,1304.34,9318.2,2697.79
2018-05-10,1321.4,1322.94,1310.74,9018.7,2723.07
2018-05-11,1318.22,1326.17,1317.63,8412.4,2727.72
2018-05-14,1312.82,1322.58,1312.75,8670.8,2730.13
2018-05-15,1290.65,1315.06,1288.56,8467.5,2711.45
2018-05-16,1291.03,1297.13,1286.37,8336.1,2722.46
2018-05-17,1291.0,1294.59,1285.64,8051.8,2720.13
2018-05-18,1292.5,1294.44,1286.02,8239.0,2712.97
2018-05-21,1292.68,1293.38,1282.0,8393.4,2733.01
2018-05-22,1291.32,1296.28,1287.78,7977.3,2724.44
2018-05-23,1293.75,1298.01,1288.02,7494.8,2733.29
2018-05-24,1304.88,1306.77,1292.68,7576.7,2727.76
2018-05-25,1301.61,1307.95,1299.81,7458.0,2721.33
2018-05-28,1298.1,1300.3,1295.41,7097.9,2689.86
2018-05-29,1298.85,1306.46,1293.62,7460.0,2689.86
2018-05-30,1301.48,1304.55,1295.66,7375.1,2724.01
